Transaction_ID,Items,Time_Stamp
T0975,"Fried Rice, Chop Suey, Pol Sambol, Coconut Sambol",2025-11-17 12:10 PM
T0976,"Fried Rice, Chilli Paste, Fried Fish, Fish, Pol Sambol, Fried Egg",2025-11-17 12:11 PM
T0977,"White Rice, Fried Egg, Jackfruit, Fried Fish, Pol Sambol",2025-11-17 12:11 PM
T0978,"Red Rice, Jackfruit, Chicken Curry",2025-11-17 12:11 PM
T0979,"Red Rice, Kiri Hodi, Pumpkin, Jackfruit",2025-11-17 12:11 PM
T0980,"Fried Rice, Dhal, Pol Sambol, Chilli Paste, Mallum, Brinjal Moju",2025-11-17 12:12 PM
T0981,"Red Rice, Dhal, Chop Suey, Chicken, Fried Egg, Pol Sambol",2025-11-17 12:12 PM
T0982,"White Rice, Chop Suey, Coconut Sambol",2025-11-17 12:12 PM
T0983,"White Rice, Gotukola, Jackfruit, Devilled Chicken",2025-11-17 12:12 PM
T0984,"White Rice, Pumpkin, Pol Sambol, Brinjal Moju, Dried Fish",2025-11-17 12:13 PM
T0985,"Red Rice, Chicken Curry, Papadam, Potato Tempered, Fried Fish",2025-11-17 12:13 PM
T0986,"Fried Rice, Fried Fish, Fish, Chicken, Dhal, Dried Fish",2025-11-17 12:13 PM
T0987,"Red Rice, Chop Suey, Brinjal Moju, Pumpkin, Devilled Chicken, Dhal",2025-11-17 12:13 PM
T0988,"String Hoppers, Fried Fish, Devilled Chicken, Potato Tempered, Dhal",2025-11-17 12:13 PM
T0989,"Fried Rice, Dried Fish, Devilled Chicken, Dhal",2025-11-17 12:13 PM
T0990,"Red Rice, Brinjal Moju, Chicken, Jackfruit, Chilli Paste, Papadam",2025-11-17 12:13 PM
T0991,"String Hoppers, Brinjal Moju, Dhal",2025-11-17 12:14 PM
T0992,"White Rice, Chicken Curry, Brinjal Moju, Dried Fish, Devilled Chicken",2025-11-17 12:14 PM
T0993,"Fried Rice, Pol Sambol, Gotukola, Papadam, Fish",2025-11-17 12:14 PM
T0994,"String Hoppers, Mallum, Devilled Chicken, pol_sambol",2025-11-17 12:15 PM
T0995,"Red Rice, Fried Fish, Pumpkin, Mallum",2025-11-17 12:15 PM
T0996,"String Hoppers, Fish Ambul Thiyal, Pumpkin, Gotukola, Chicken, Brinjal Moju",2025-11-17 12:15 PM
T0997,"Fried Rice, Pol Sambol, Brinjal Moju",2025-11-17 12:15 PM
T0998,"White Rice, Dried Fish, Chilli Paste, Fried Egg, Mallum",2025-11-17 12:16 PM
T0999,"Red Rice, Dhal, Mallum",2025-11-17 12:16 PM
T1000,"White Rice, Chilli Paste, Dhal, Chicken Curry, Pumpkin",2025-11-17 12:16 PM
T1001,"Fried Rice, Chop Suey, Dhal, Pol Sambol, Brinjal Moju, Fried Fish",2025-11-17 12:16 PM
T1002,"Red Rice, Chicken Curry, Chop Suey, Mallum, Chilli Paste, Gotukola",2025-11-17 12:16 PM
T1003,"White Rice, Potato Tempered, Fish, Chicken Curry, Pol Sambol",2025-11-17 12:17 PM
T1004,"Red Rice, Chicken, Kiri Hodi, Mallum",2025-11-17 12:17 PM
T1005,"White Rice, Pumpkin, Fish, Chicken Curry, Mallum, pol_sambol",2025-11-17 12:17 PM
T1006,"String Hoppers, Fried Egg, Chicken Curry, Chop Suey, Fish Ambul Thiyal",2025-11-17 12:17 PM
T1007,"String Hoppers, Pumpkin, Chilli Paste, Pol Sambol, Fried Egg, Fried Fish",2025-11-17 12:17 PM
T1008,"Fried Rice, Devilled Chicken, Pol Sambol, Chicken Curry, Fish Ambul Thiyal",2025-11-17 12:18 PM
T1009,"White Rice, Dhal, Pumpkin",2025-11-17 12:18 PM
T1010,"Fried Rice, Fried Fish, Brinjal Moju, Fish",2025-11-17 12:18 PM
T1011,"Red Rice, Gotukola, Fish, Brinjal Moju, Devilled Chicken, Fish Ambul Thiyal",2025-11-17 12:18 PM
T1012,"Red Rice, Papadam, Mallum",2025-11-17 12:19 PM
T1013,"Fried Rice, Devilled Chicken, Kiri Hodi, Chilli Paste, Fried Egg",2025-11-17 12:19 PM
T1014,"White Rice, Chicken, Kiri Hodi, Dried Fish, Jackfruit",2025-11-17 12:19 PM
T1015,"White Rice, Pumpkin, Kiri Hodi",2025-11-17 12:20 PM
T1016,"White Rice, Coconut Sambol, Potato Tempered, Jackfruit",2025-11-17 12:20 PM
T1017,"Fried Rice, Brinjal Moju, Chicken Curry, Papadam, Mallum",2025-11-17 12:21 PM
T1018,"White Rice, Papadam, Fish, Fried Egg, Devilled Chicken, Kiri Hodi",2025-11-17 12:21 PM
T1019,"Red Rice, Jackfruit, Brinjal Moju, Pol Sambol, Chilli Paste, Papadam",2025-11-17 12:21 PM
T1020,"White Rice, Mallum, Fried Fish, Pumpkin, Kiri Hodi",2025-11-17 12:22 PM
T1021,"White Rice, Brinjal Moju, Papadam, Chilli Paste, Jackfruit, Gotukola",2025-11-17 12:22 PM
T1022,"String Hoppers, Papadam, Dried Fish, Chop Suey, Fish, Chicken",2025-11-17 12:22 PM
T1023,"White Rice, Chilli Paste, Coconut Sambol",2025-11-17 12:22 PM
T1024,"Fried Rice, Chicken Curry, Fried Fish, Fish, Papadam",2025-11-17 12:22 PM
T1025,"White Rice, Papadam, Chicken Curry",2025-11-17 12:23 PM
T1026,"Fried Rice, Fried Egg, Mallum",2025-11-17 12:23 PM
T1027,"Fried Rice, Fish, Pumpkin, Chicken Curry",2025-11-17 12:23 PM
T1028,"White Rice, Dhal, Devilled Chicken",2025-11-17 12:23 PM
T1029,"Fried Rice, Jackfruit, Papadam, Fish, Mallum",2025-11-17 12:24 PM
T1030,"Fried Rice, Pumpkin, Dhal, Devilled Chicken, Chicken Curry",2025-11-17 12:24 PM
T1031,"Fried Rice, Fish, Dhal, Papadam",2025-11-17 12:24 PM
T1032,"Red Rice, Fried Egg, Fish, Papadam, Chicken, Coconut Sambol",2025-11-17 12:24 PM
T1033,"String Hoppers, Coconut Sambol, Chicken Curry, Pol Sambol",2025-11-17 12:24 PM
T1034,,2025-11-17 12:25 PM
T1035,"String Hoppers, Brinjal Moju, Gotukola",2025-11-17 12:25 PM
T1036,"String Hoppers, Gotukola, Chicken, Kiri Hodi",2025-11-17 12:25 PM
T1037,"White Rice, Dhal, Fried Fish, Gotukola, Kiri Hodi",2025-11-17 12:26 PM
T1038,"String Hoppers, Jackfruit, Mallum, Fried Egg",2025-11-17 12:26 PM
T1039,"String Hoppers, Coconut Sambol, Dried Fish, Potato Tempered",2025-11-17 12:26 PM
T1040,"White Rice, Chop Suey, Potato Tempered",2025-11-17 12:26 PM
T1041,"String Hoppers, Dhal, Potato Tempered, Fried Egg, Pumpkin, Mallum",2025-11-17 12:27 PM
T1042,"White Rice, Fish, Mallum",2025-11-17 12:27 PM
T1043,"Red Rice, Potato Tempered, Papadam",2025-11-17 12:27 PM
T1044,"Fried Rice, Chicken, Mallum",2025-11-17 12:27 PM
T1045,"String Hoppers, Fried Fish, Fish Ambul Thiyal, Brinjal Moju",2025-11-17 12:28 PM
T1046,"White Rice, Pumpkin, Papadam, Fish",2025-11-17 12:28 PM
T1047,"Red Rice, Pumpkin, Potato Tempered",2025-11-17 12:28 PM
T1048,"Fried Rice, Chilli Paste, Pol Sambol",2025-11-17 12:28 PM
T1049,"White Rice, Chicken Curry, Pol Sambol",2025-11-17 12:29 PM
T1050,"Fried Rice, Chicken Curry, Dried Fish, Potato Tempered, Brinjal Moju",2025-11-17 12:29 PM
T1051,"White Rice, Chicken Curry, Potato Tempered",2025-11-17 12:30 PM
T1052,"Fried Rice, Jackfruit, Chop Suey, Fish Ambul Thiyal, Potato Tempered",2025-11-17 12:30 PM
T1053,"Fried Rice, Pumpkin, Chop Suey",2025-11-17 12:30 PM
T1054,"White Rice, Pol Sambol, Chilli Paste, Fish Ambul Thiyal",2025-11-17 12:31 PM
T1055,"String Hoppers, Fried Fish, Chop Suey, Fried Egg",2025-11-17 12:31 PM
T1056,"Fried Rice, Fish, Brinjal Moju",2025-11-17 12:32 PM
T1057,"Fried Rice, Dhal, Mallum",2025-11-17 12:32 PM
T1058,"White Rice, Mallum, Dried Fish, Coconut Sambol, Brinjal Moju",2025-11-17 12:32 PM
T1059,"Red Rice, Kiri Hodi, Pol Sambol",2025-11-17 12:34 PM
T1060,"Fried Rice, Jackfruit, Fish Ambul Thiyal, Mallum",2025-11-17 12:34 PM
T1061,"White Rice, Devilled Chicken, Fish Ambul Thiyal, Brinjal Moju, Pol Sambol, Kiri Hodi",2025-11-17 12:34 PM
T1062,"String Hoppers, Mallum, Chicken Curry, Dried Fish, Pol Sambol",2025-11-17 12:35 PM
T1063,"String Hoppers, Dried Fish, Jackfruit, Kiri Hodi",2025-11-17 12:36 PM
T1064,"String Hoppers, Jackfruit, Chicken Curry, Devilled Chicken",2025-11-17 12:36 PM
T1065,"Red Rice, Dhal, Devilled Chicken, Papadam",2025-11-17 12:37 PM
T1066,"String Hoppers, Potato Tempered, Pumpkin, Devilled Chicken",2025-11-17 12:37 PM
T1067,"Fried Rice, Fried Fish, Coconut Sambol, Mallum",2025-11-17 12:37 PM
T1068,"String Hoppers, Chicken, Chicken Curry, Pumpkin",2025-11-17 12:37 PM
T1069,"Red Rice, Dried Fish, Dhal, Pol Sambol",2025-11-17 12:37 PM
T1070,"Red Rice, Brinjal Moju, Chop Suey",2025-11-17 12:37 PM
T1071,"White Rice, Mallum, Devilled Chicken",2025-11-17 12:37 PM
T1072,"White Rice, Chicken Curry, Jackfruit",2025-11-17 12:37 PM
T1073,"Red Rice, Mallum, Gotukola, Brinjal Moju, Fried Egg, Chilli Paste",2025-11-17 12:37 PM
T1074,"Fried Rice, Pol Sambol, Fish Ambul Thiyal, Coconut Sambol, Dhal, Fried Fish",2025-11-17 12:38 PM
T1075,"Red Rice, Chop Suey, Gotukola",2025-11-17 12:38 PM
T1076,"White Rice, Dried Fish, Pol Sambol",2025-11-17 12:38 PM
T1077,"String Hoppers, Kiri Hodi, Chilli Paste, Fried Fish, Chicken Curry",2025-11-17 12:38 PM
T1078,"String Hoppers, Fish, Jackfruit, Chilli Paste",2025-11-17 12:38 PM
T1079,"White Rice, Dried Fish, Chop Suey, Pumpkin",2025-11-17 12:39 PM
T1080,"White Rice, Gotukola, Papadam, Jackfruit, Coconut Sambol, Brinjal Moju",2025-11-17 12:39 PM
T1081,"Fried Rice, Dried Fish, Gotukola, Pumpkin, Devilled Chicken, Pol Sambol",2025-11-17 12:39 PM
T1082,"Red Rice, Jackfruit, Devilled Chicken",2025-11-17 12:40 PM
T1083,"Fried Rice, Chicken Curry, Fried Fish",2025-11-17 12:41 PM
T1084,"White Rice, Jackfruit, Chicken",2025-11-17 12:41 PM
T1085,"Fried Rice, Papadam, Chicken, Pumpkin",2025-11-17 12:42 PM
T1086,"Red Rice, Kiri Hodi, Brinjal Moju",2025-11-17 12:42 PM
T1087,"Red Rice, Fish Ambul Thiyal, Jackfruit",2025-11-17 12:43 PM
T1088,"Fried Rice, Devilled Chicken, Fried Fish",2025-11-17 12:43 PM
T1089,"String Hoppers, Fish Ambul Thiyal, Dried Fish, Devilled Chicken",2025-11-17 12:43 PM
T1090,"White Rice, Fish Ambul Thiyal, Pol Sambol",2025-11-17 12:43 PM
T1091,"Red Rice, Dhal, Kiri Hodi, Dried Fish",2025-11-17 12:44 PM
T1092,"String Hoppers, Fried Fish, Gotukola",2025-11-17 12:44 PM
T1093,"White Rice, Jackfruit, Fried Egg, Chicken Curry, Chicken, Mallum",2025-11-17 12:44 PM
T1094,"White Rice, Coconut Sambol, Mallum, Fish Ambul Thiyal, Fried Fish",2025-11-17 12:44 PM
T1095,"Fried Rice, Pumpkin, Dried Fish, Chicken Curry, Chicken, Jackfruit",2025-11-17 12:44 PM
T1096,"String Hoppers, Dhal, Mallum",2025-11-17 12:44 PM
T1097,"Fried Rice, Brinjal Moju, Potato Tempered",2025-11-17 12:45 PM
T1098,"String Hoppers, Gotukola, Fried Fish, Fried Egg, Jackfruit",2025-11-17 12:45 PM
T1099,"Fried Rice, Devilled Chicken, Jackfruit, Chop Suey, Gotukola",2025-11-17 12:45 PM
T1100,"String Hoppers, Brinjal Moju, Fish, Coconut Sambol, Mallum",2025-11-17 12:45 PM
T1101,"String Hoppers, Devilled Chicken, Fried Fish",
T1102,"String Hoppers, Chop Suey, Mallum, Coconut Sambol, Devilled Chicken, Chilli Paste",2025-11-17 12:46 PM
T1103,"Fried Rice, Jackfruit, Pol Sambol, Chilli Paste, Coconut Sambol",2025-11-17 12:46 PM
T1104,"Red Rice, Chicken Curry, Papadam",2025-11-17 12:46 PM
T1105,"Red Rice, Potato Tempered, Fried Fish, Dried Fish",2025-11-17 12:46 PM
T1106,"White Rice, Jackfruit, Chicken Curry, Dried Fish, Coconut Sambol, Fried Egg",2025-11-17 12:47 PM
T1107,"Fried Rice, Coconut Sambol, Papadam, Fried Egg, Potato Tempered, Jackfruit",2025-11-17 12:47 PM
T1108,"White Rice, Dried Fish, Pol Sambol",2025-11-17 12:47 PM
T1109,"Fried Rice, Fish Ambul Thiyal, Fried Egg",2025-11-17 12:47 PM
T1110,"String Hoppers, Brinjal Moju, Potato Tempered, Fish",2025-11-17 12:48 PM
T1111,"White Rice, Mallum, Chicken Curry, Fish Ambul Thiyal, Pumpkin, Dried Fish",2025-11-17 12:48 PM
T1112,"Fried Rice, Brinjal Moju, Chicken, Pumpkin, Chop Suey, Dhal",2025-11-17 12:48 PM
T1113,"String Hoppers, Fish, Gotukola, Jackfruit, Mallum",2025-11-17 12:49 PM
T1114,"String Hoppers, Fried Fish, Coconut Sambol",2025-11-17 12:49 PM
T1115,"String Hoppers, Fish, Gotukola, Pumpkin",2025-11-17 12:49 PM
T1116,"String Hoppers, Fried Fish, Gotukola, Chicken, Devilled Chicken",2025-11-17 12:50 PM
T1117,"String Hoppers, Papadam, Gotukola, Pol Sambol, Devilled Chicken, Dried Fish",2025-11-17 12:50 PM
T1118,"White Rice, Kiri Hodi, Chop Suey",2025-11-17 12:50 PM
T1119,"White Rice, Fish Ambul Thiyal, Dhal, Mallum, Coconut Sambol",2025-11-17 12:51 PM
T1120,"White Rice, Fish Ambul Thiyal, Potato Tempered, Pol Sambol, Fish, Chilli Paste",2025-11-17 12:51 PM
T1121,"White Rice, Fried Egg, Kiri Hodi, Potato Tempered, Pumpkin, Chicken",2025-11-17 12:51 PM
T1122,"White Rice, Papadam, Gotukola, Dried Fish, Chicken, Devilled Chicken",2025-11-17 12:51 PM
T1123,"White Rice, Devilled Chicken, Fried Egg",2025-11-17 12:51 PM
T1124,"Red Rice, Fried Fish, Chilli Paste, Potato Tempered, Brinjal Moju",2025-11-17 12:52 PM
T1125,"String Hoppers, Pol Sambol, Devilled Chicken, Chop Suey, Papadam, Fried Egg",2025-11-17 12:52 PM
T1126,"Fried Rice, Gotukola, Coconut Sambol",2025-11-17 12:52 PM
T1127,"String Hoppers, Gotukola, Papadam, Fried Egg, Chop Suey",2025-11-17 12:52 PM
T1128,"String Hoppers, Fried Fish, Pol Sambol, Fried Egg, Potato Tempered, Jackfruit",2025-11-17 12:52 PM
T1129,"Red Rice, Fried Egg, Dhal",2025-11-17 12:52 PM
T1130,"String Hoppers, Brinjal Moju, Chop Suey",2025-11-17 12:53 PM
T1131,"Red Rice, Chilli Paste, Kiri Hodi, Pumpkin, Fried Fish, Pol Sambol",2025-11-17 12:53 PM
T1132,"String Hoppers, Potato Tempered, Chicken, Brinjal Moju, Fried Egg, Devilled Chicken",2025-11-17 12:53 PM
T1133,"String Hoppers, Fried Egg, Dried Fish, Dhal, Devilled Chicken, Chicken Curry",2025-11-17 12:53 PM
T1134,"Fried Rice, Fried Fish, Fried Fish, Coconut Sambol, Chicken Curry",2025-11-17 12:53 PM
T1135,"White Rice, Chilli Paste, Chop Suey, Fish Ambul Thiyal, Kiri Hodi",2025-11-17 12:54 PM
T1136,"White Rice, Chicken Curry, Papadam, Dried Fish, Chicken, Kiri Hodi",2025-11-17 12:54 PM
T1137,"String Hoppers, Fried Egg, Dried Fish, Gotukola",2025-11-17 12:55 PM
T1138,"String Hoppers, Chilli Paste, Gotukola, pol_sambol, Chicken Curry",2025-11-17 12:55 PM
T1139,"Red Rice, Fried Egg, Fish, Papadam, Gotukola, Fish Ambul Thiyal",2025-11-17 12:55 PM
T1140,"Red Rice, Pol Sambol, Dhal",2025-11-17 12:56 PM
T1141,"White Rice, Chop Suey, Papadam",2025-11-17 12:56 PM
T1142,"Red Rice, Dhal, Mallum, Coconut Sambol, Devilled Chicken, Gotukola",2025-11-17 12:56 PM
T1143,"White Rice, Fried Fish, Chicken, Papadam",2025-11-17 12:56 PM
T1144,"String Hoppers, Pumpkin, Fish, Jackfruit, Mallum",2025-11-17 12:56 PM
T1145,"Red Rice, Coconut Sambol, Chop Suey",2025-11-17 12:56 PM
T1146,"Red Rice, Mallum, Fried Fish",2025-11-17 12:56 PM
T1147,"Fried Rice, Jackfruit, Fried Egg, Brinjal Moju",2025-11-17 12:56 PM
T1148,"Fried Rice, Dried Fish, Potato Tempered, Brinjal Moju",2025-11-17 12:57 PM
T1149,"Red Rice, Jackfruit, Brinjal Moju, Fried Egg, Chicken, Pol Sambol",2025-11-17 12:57 PM
T1150,"String Hoppers, Gotukola, Fried Fish, Dhal",2025-11-17 12:58 PM
T1151,"White Rice, Potato Tempered, Fish Ambul Thiyal",2025-11-17 12:58 PM
T1152,"Fried Rice, Chop Suey, Fried Egg, Papadam, Dhal, Gotukola",2025-11-17 12:58 PM
T1153,"Fried Rice, Chicken Curry, Chop Suey",2025-11-17 12:58 PM
T1154,"Red Rice, Chicken, Devilled Chicken, Potato Tempered",2025-11-17 12:58 PM
T1155,"Red Rice, Mallum, Chicken Curry, Jackfruit, Fried Egg",2025-11-17 12:59 PM
T1156,"Fried Rice, Brinjal Moju, Chicken, Jackfruit, Devilled Chicken",2025-11-17 12:59 PM
T1157,"Fried Rice, Brinjal Moju, Pol Sambol, Chilli Paste, Dried Fish, Chicken",2025-11-17 12:59 PM
T1158,"Fried Rice, Potato Tempered, Kiri Hodi, Chop Suey, Fried Fish, Gotukola",2025-11-17 12:59 PM
T1159,"White Rice, Pol Sambol, Coconut Sambol, Fried Egg, Fish, Fish Ambul Thiyal",2025-11-17 12:59 PM
T1160,"String Hoppers, Kiri Hodi, Devilled Chicken, Chop Suey",2025-11-17 12:59 PM
T1161,"Red Rice, Gotukola, Pumpkin, Chilli Paste, Fish, Pol Sambol",2025-11-17 01:00 PM
T1162,"Fried Rice, Dhal, Potato Tempered, Gotukola, Fish Ambul Thiyal, Pol Sambol",2025-11-17 01:00 PM
T1163,"Fried Rice, Jackfruit, Chicken, Devilled Chicken",2025-11-17 01:00 PM
T1164,"Fried Rice, Dhal, Fish Ambul Thiyal",2025-11-17 01:00 PM
T1165,"Red Rice, Chicken, Coconut Sambol, Kiri Hodi, Fish Ambul Thiyal",2025-11-17 01:00 PM
T1166,"Red Rice, Fried Fish, Chop Suey, Chicken, Chilli Paste, Kiri Hodi",2025-11-17 01:00 PM
T1167,"Fried Rice, Kiri Hodi, Pol Sambol",2025-11-17 01:00 PM
T1168,"String Hoppers, Fish Ambul Thiyal, Chicken, Chop Suey, Pumpkin",2025-11-17 01:01 PM
T1169,"String Hoppers, Fish, Pol Sambol",2025-11-17 01:01 PM
T1170,"Fried Rice, Chicken Curry, Kiri Hodi, Dhal, Fried Fish, Chop Suey",2025-11-17 01:01 PM
T1171,"Red Rice, Fried Fish, Mallum, Dried Fish, Pumpkin, Chilli Paste",2025-11-17 01:01 PM
T1172,"Red Rice, Fried Egg, Dhal, Jackfruit, Brinjal Moju",2025-11-17 01:02 PM
T1173,"Red Rice, Fried Fish, Fish, Fish Ambul Thiyal, Devilled Chicken, Dried Fish",2025-11-17 01:02 PM
T1174,"Fried Rice, Chop Suey, Pumpkin, Dried Fish, Fried Fish, Coconut Sambol",2025-11-17 01:02 PM
T1175,"String Hoppers, Devilled Chicken, Chop Suey",2025-11-17 01:03 PM
T1176,"Red Rice, Chicken Curry, Pumpkin",2025-11-17 01:03 PM
T1177,"Red Rice, Potato Tempered, Fish Ambul Thiyal, Pol Sambol",2025-11-17 01:03 PM
T1178,"Red Rice, Devilled Chicken, Papadam, Dhal",2025-11-17 01:03 PM
T1179,"Red Rice, Pumpkin, Potato Tempered, Fried Egg, Fried Fish",
T1180,"Red Rice, Fish Ambul Thiyal, Chop Suey, Dried Fish, Fish",2025-11-17 01:04 PM
T1181,"White Rice, Potato Tempered, Mallum, Fish Ambul Thiyal, Chop Suey, Pol Sambol",2025-11-17 01:04 PM
T1182,"Red Rice, Kiri Hodi, Brinjal Moju, Chop Suey",2025-11-17 01:04 PM
T1183,"Fried Rice, Brinjal Moju, Chicken Curry, Jackfruit, Fish",2025-11-17 01:04 PM
T1184,"Red Rice, Papadam, Chicken Curry, Chicken Curry, Jackfruit",2025-11-17 01:04 PM
T1185,"String Hoppers, Chicken, Dhal",2025-11-17 01:04 PM
T1186,"String Hoppers, Chicken, Brinjal Moju, Potato Tempered, Fish Ambul Thiyal, Fried Egg",2025-11-17 01:05 PM
T1187,"Fried Rice, Coconut Sambol, Mallum, Chilli Paste, Potato Tempered",2025-11-17 01:05 PM
T1188,"White Rice, Devilled Chicken, Dried Fish, Coconut Sambol",2025-11-17 01:05 PM
T1189,"White Rice, Chicken, Jackfruit, Fish, Pol Sambol, Gotukola",2025-11-17 01:05 PM
T1190,"Red Rice, Coconut Sambol, Potato Tempered, Chop Suey",2025-11-17 01:05 PM
T1191,"White Rice, Coconut Sambol, Gotukola",2025-11-17 01:05 PM
T1192,"Fried Rice, Brinjal Moju, Chilli Paste",2025-11-17 01:05 PM
T1193,"String Hoppers, Fish, Potato Tempered, Papadam, Jackfruit",2025-11-17 01:06 PM
T1194,"White Rice, Dried Fish, Chilli Paste, Pol Sambol",2025-11-17 01:06 PM
T1195,"Red Rice, Fish, Devilled Chicken, Potato Tempered, Pumpkin, Dried Fish",2025-11-17 01:06 PM
T1196,"String Hoppers, Fried Fish, Chicken, Dried Fish",2025-11-17 01:06 PM
T1197,"Fried Rice, Chilli Paste, Pol Sambol, Potato Tempered, Pumpkin, Chicken Curry",2025-11-17 01:07 PM
T1198,"White Rice, Pumpkin, Fried Egg",2025-11-17 01:07 PM
T1199,"Fried Rice, Jackfruit, Papadam, Potato Tempered",2025-11-17 01:07 PM
T1200,"Fried Rice, Chop Suey, Dried Fish, Fried Egg",2025-11-17 01:08 PM
T1201,"String Hoppers, Chicken Curry, Fish",2025-11-17 01:08 PM
T1202,"White Rice, Devilled Chicken, Fried Fish, Chop Suey",2025-11-17 01:09 PM
T1203,"Red Rice, Gotukola, Chilli Paste",2025-11-17 01:09 PM
T1204,"String Hoppers, Chicken Curry, Gotukola, Fish Ambul Thiyal, Jackfruit",2025-11-17 01:10 PM
T1205,"White Rice, Fish Ambul Thiyal, Coconut Sambol, Mallum",2025-11-17 01:10 PM
T1206,"Red Rice, Pol Sambol, Fish Ambul Thiyal, Dhal, Gotukola, Fish",2025-11-17 01:11 PM
T1207,"Red Rice, Brinjal Moju, Kiri Hodi, Dhal, Fried Egg",2025-11-17 01:12 PM
T1208,"White Rice, Potato Tempered, Pumpkin, Dhal, Fried Fish, Chicken Curry",2025-11-17 01:12 PM
T1209,"White Rice, Potato Tempered, Fried Egg, Fried Fish",2025-11-17 01:12 PM
T1210,"Fried Rice, Brinjal Moju, Devilled Chicken, Papadam, Fish, Fried Egg",2025-11-17 01:13 PM
T1211,"String Hoppers, Devilled Chicken, Fried Fish",2025-11-17 01:13 PM
T1212,,2025-11-17 01:13 PM
T1213,"Fried Rice, Potato Tempered, Fish, Chilli Paste, Dhal, Mallum",2025-11-17 01:14 PM
T1214,"White Rice, Devilled Chicken, Brinjal Moju, Dhal",2025-11-17 01:14 PM
T1215,,2025-11-17 01:15 PM
T1216,"White Rice, Devilled Chicken, Chicken, Jackfruit, Chop Suey, Dried Fish",2025-11-17 01:15 PM
T1217,"Fried Rice, Chilli Paste, Gotukola, Fish, Devilled Chicken, Fish Ambul Thiyal",2025-11-17 01:16 PM
T1218,"String Hoppers, Fried Fish, Chicken, Pumpkin, Chilli Paste",2025-11-17 01:16 PM
T1219,"Red Rice, Coconut Sambol, Kiri Hodi, Devilled Chicken, Fried Fish, Potato Tempered",2025-11-17 01:16 PM
T1220,"Red Rice, Mallum, Coconut Sambol, Fried Egg, Chilli Paste, Fried Fish",2025-11-17 01:16 PM
T1221,"White Rice, Brinjal Moju, Fried Fish, Jackfruit, Chop Suey",2025-11-17 01:17 PM
T1222,"Red Rice, Pumpkin, Chicken, Fried Fish, Potato Tempered, Fried Egg",2025-11-17 01:17 PM
T1223,"Red Rice, Devilled Chicken, Dhal, Pumpkin, Fish, Mallum",2025-11-17 01:17 PM
T1224,"Fried Rice, Jackfruit, Fish, Mallum",2025-11-17 01:17 PM
T1225,"White Rice, Kiri Hodi, Jackfruit, Fried Fish, Chicken Curry, Pumpkin",2025-11-17 01:18 PM
T1226,,2025-11-17 01:18 PM
T1227,"String Hoppers, Chicken Curry, Dried Fish, Pol Sambol, Chop Suey",2025-11-17 01:18 PM
T1228,"Red Rice, Fried Fish, Chop Suey, Fried Egg, Gotukola",2025-11-17 01:18 PM
T1229,"String Hoppers, Kiri Hodi, Mallum, Chicken, Fish",2025-11-17 01:18 PM
T1230,"Fried Rice, Jackfruit, Fried Fish, Kiri Hodi, Coconut Sambol",2025-11-17 01:18 PM
T1231,"White Rice, Pol Sambol, Potato Tempered, Mallum, Chilli Paste, Coconut Sambol",2025-11-17 01:19 PM
T1232,"Fried Rice, Devilled Chicken, Pol Sambol, Coconut Sambol, Chop Suey, Papadam",2025-11-17 01:19 PM
T1233,"Red Rice, Jackfruit, Mallum, Fried Fish, Chicken Curry, Chilli Paste",2025-11-17 01:19 PM
T1234,"Fried Rice, Chop Suey, Papadam, Kiri Hodi",2025-11-17 01:19 PM
T1235,"Fried Rice, Dried Fish, Mallum",2025-11-17 01:20 PM
T1236,"String Hoppers, Coconut Sambol, Chilli Paste",2025-11-17 01:20 PM
T1237,"String Hoppers, Jackfruit, Pumpkin",2025-11-17 01:20 PM
T1238,"Fried Rice, Fish Ambul Thiyal, Chop Suey",2025-11-17 01:21 PM
T1239,"Red Rice, Kiri Hodi, Brinjal Moju, Fish Ambul Thiyal, Pumpkin",2025-11-17 01:21 PM
T1240,"Red Rice, Chicken, Chilli Paste",2025-11-17 01:21 PM
T1241,"String Hoppers, Chicken Curry, Mallum, Fried Fish",2025-11-17 01:21 PM
T1242,"Fried Rice, Brinjal Moju, Chop Suey",2025-11-17 01:21 PM
T1243,"White Rice, Jackfruit, Dhal",2025-11-17 01:21 PM
T1244,"White Rice, Chilli Paste, Potato Tempered",2025-11-17 01:21 PM
T1245,"White Rice, Potato Tempered, Brinjal Moju, Dhal",2025-11-17 01:22 PM
T1246,"String Hoppers, Pumpkin, Potato Tempered, Fried Fish, Dried Fish, Brinjal Moju",2025-11-17 01:22 PM
T1247,"White Rice, Papadam, Fish, Coconut Sambol",2025-11-17 01:22 PM
T1248,"Red Rice, Mallum, Dhal, Gotukola, Fried Egg, Chicken Curry",2025-11-17 01:24 PM
T1249,"White Rice, Brinjal Moju, Fried Egg, Fried Fish",2025-11-17 01:24 PM
T1250,"Fried Rice, Kiri Hodi, Brinjal Moju",2025-11-17 01:24 PM
T1251,"Fried Rice, Dried Fish, Fried Egg, Potato Tempered, Coconut Sambol",2025-11-17 01:24 PM
T1252,"String Hoppers, Mallum, Dhal, Fried Fish, Coconut Sambol, Potato Tempered",2025-11-17 01:24 PM
T1253,"String Hoppers, Kiri Hodi, Fried Fish",2025-11-17 01:25 PM
